"endTime","artistName","trackName","msPlayed"
"2022-12-22 11:47","Trinidad","Contigo Me Gusta",174760
"2022-12-22 11:49","Leo Mattioli","Los Secretos De Mi Almohada",92053
"2022-12-22 11:53","Los del Fuego","Y Ahora Que Hago",178834
"2022-12-22 11:56","La Contra","En La Orilla de Mi Cama",190772
"2022-12-22 11:59","La Nueva Luna","Todo Me Recuerda a Ti",197880
"2022-12-22 12:03","Grupo Trinidad","Amor De Pocas Horas",1667
"2022-12-22 12:03","Aclamado Amistad","Te Sorprenderás",26038
"2022-12-22 12:03","El Gordo Luis","Cinco Minutos",211026
"2022-12-22 12:05","Leo Mattioli","Quiero Yo Saber",72786
"2022-12-22 12:07","Los del Fuego","Creo en Ti",168306
"2022-12-22 12:08","La Contra","Sal de Mi Vida",28191
"2022-12-22 12:12","El Supper De Oro","La Noche Si Ti",231800
"2022-12-22 12:15","Sergio Torres","Piropo",188839
"2022-12-22 12:19","Los Cadiz","Antes",213864
"2022-12-22 12:20","Los Palmeras","Olvídala",89865
"2022-12-22 12:22","Leo Mattioli","Mejor Estar Solo",103946
"2022-12-22 12:26","Los del Fuego","Labios Compartidos",230191
"2022-12-22 12:29","Grupo Trinidad","Conmigo Te Gustó",193080
"2022-12-22 12:33","La Contra","Otro Día Más Sin Verte",245877
"2022-12-22 12:36","Sergio Torres","Mi Celosa Hermosa",183950
"2022-12-22 12:36","Grupo Cali","Amor De Chat",16302
"2022-12-22 12:36","Kaniche","Humíllate",2658
"2022-12-22 12:39","Leo Mattioli","Como Podré",112703
"2022-12-22 12:43","Los del Fuego","Otra Como Tu",220618
"2022-12-22 12:46","Karina","Disimula",227600
"2022-12-22 12:47","LIT killah","Killer Bombón",3097
"2022-12-22 13:05","Aventura","Todavia Me Amas",285226
"2022-12-22 13:09","Romeo Santos","Hilito",234760
"2022-12-22 13:10","Nicki Minaj","Tukoh Taka - Official FIFA Fan Festival™ Anthem",33112
"2022-12-22 13:13","Lennox","Prende en Fuego",217493
"2022-12-22 13:16","Shakira","Te Felicito",172235
"2022-12-22 13:20","KAROL G","PROVENZA",210200
"2022-12-22 13:20","Mora","LA INOCENTE",10111
"2022-12-22 13:24","Aventura","El Malo",238720
"2022-12-22 13:28","Romeo Santos","Mi Santa (feat. Tomatito)",231226
"2022-12-22 13:29","KAROL G","Culpables",45180
"2022-12-22 13:29","Piso 21","Te Vi",50219
"2022-12-22 13:31","Aventura","La Boda",2263
"2022-12-22 13:31","mommy","thinking of you",6680
"2022-12-22 13:31","potsu","i'm closing my eyes",2620
"2022-12-22 13:34","Kina","Can We Kiss Forever?",187931
"2022-12-22 13:36","The Deli","5:32pm",88242
"2022-12-22 13:38","itssvd","Losing Interest",120546
"2022-12-22 13:41","Kina","Get You The Moon (feat. Snøw)",179080
"2022-12-22 13:45","Sleepy Tom","The Girl Who Fell From The Sky (Laputa)",91725
"2022-12-22 13:46","Jinsang","Affection",35959
"2022-12-22 13:47","LoFi Waiter","Sex for Breakfast",99466
"2022-12-22 13:49","Otaku","One summer's day",127058
"2022-12-22 13:51","Nohidea","falling down",84795
"2022-12-22 13:51","RŮDE","Eternal Youth",2307
"2022-12-22 13:53","Otaku","The Girl Who Fell from the Sky",115216
"2022-12-22 13:55","Otaku","Unravel (Tokyo Ghoul)",127910
"2022-12-22 13:56","Tomppabeats","Monday Loop",91504
"2022-12-22 13:58","Otaku","Blue Bird (Naruto)",111848
"2022-12-22 14:09","Joey Pecoraro","Your Eyes",18822
"2022-12-22 14:20","Joey Pecoraro","Your Eyes",143
"2022-12-22 14:22","Joey Pecoraro","Your Eyes",127530
"2022-12-22 14:25","Sleepy Tom","One Summer's Day (Spirited Away)",135529
"2022-12-22 14:27","Dylan Sitts","Rain Check",136618
"2022-12-22 14:29","Eden Elf","get better",111734
"2022-12-22 14:32","mommy","everything you say",158500
"2022-12-22 14:33","Otaku","Marco and Gina",109216
"2022-12-22 14:35","Otaku","Again (Full Metal)",113803
"2022-12-22 14:38","Kudasaibeats","The Girl I Haven't Met (Biskwiq Flip)",194220
"2022-12-22 14:41","Dontcry","Redbone",27483
"2022-12-22 14:41","Sarcastic Sounds","Laugh",127602
"2022-12-23 00:39","ROSALÍA","DESPECHÁ RMX",170827
"2022-12-23 00:40","ROSALÍA","CANDY - Remix",36010
"2022-12-23 00:43","La K'onga","Universo Paralelo",217072
"2022-12-23 00:45","Angela Leiva","Quiéreme - Cuarteto",105255
"2022-12-23 00:50","Luck Ra","Te Mentiría (Versión Cuarteto)",30538
"2022-12-23 00:50","Q' Lokura","Manos de Tijera - En Vivo",258821
"2022-12-23 00:54","Rodrigo","Amor Clasificado",17834
"2022-12-23 00:54","Q' Lokura","Noche Con Arte",247353
"2022-12-23 00:55","Banda Registrada","Usted Se Me Llevo la Vida",46974
"2022-12-23 00:59","Rocío Quiroz","Me Duele Tu Nombre",217134
"2022-12-23 01:02","El Loco Amato","Castillo de Arena / Me Quieres Olvidar - En Vivo",129683
"2022-12-23 01:05","La K'onga","Perfecta",207450
"2022-12-23 01:09","La K'onga","Universo Paralelo",217072
"2022-12-23 01:10","Bizarrap","Quevedo: Bzrp Music Sessions, Vol. 52",61974
"2022-12-23 01:10","Farruko","Lejos de Aquí",9218
"2022-12-23 01:13","Ozuna","Devuelveme",188906
"2022-12-23 01:16","Maria Becerra","OJALÁ",160482
"2022-12-23 01:20","ROSALÍA","CANDY - Remix",204654
"2022-12-23 01:23","Chris Jedi","La Llevo Al Cielo (Ft. Ñengo Flow)",229069
"2022-12-23 01:29","Boza","Ella - Remix",330477
"2022-12-23 01:34","Polimá Westcoast","ULTRA SOLO REMIX",322347
"2022-12-23 01:34","La Contra","No Me Enseñaste",2114
"2022-12-23 01:34","Manuel Turizo","La Bachata",5154
"2022-12-23 01:38","La K'onga","Si Me Dices Que Si",196853
"2022-12-23 01:41","KAROL G","Culpables",226626
"2022-12-23 01:45","Leo Mattioli y Trinidad","Enganchados 2 (Contigo me gusta / No me acostumbro)",200386
"2022-12-23 01:49","Luis Fonsi","Despacito",229360
"2022-12-23 01:52","Zion & Lennox","Otra vez (feat. J Balvin)",209453
"2022-12-23 01:55","Farruko","Chillax (feat. Ky-Mani Marley)",197840
"2022-12-23 02:02","Farruko","Obsesionado",211813
"2022-12-23 02:06","Plan B","Donde Los Consigo? (feat. Yaileem Y Clandestino)",263920
"2022-12-23 02:10","Zion & Lennox","Embriágame",219066
"2022-12-23 02:13","Tony Dize","Deseos (feat. Nicky Jam)",222560
"2022-12-23 02:18","Tony Dize","Si No Te Tengo (feat. Farruko)",251573
"2022-12-23 02:21","MYA","Te Olvidaré",185426
"2022-12-23 02:26","Dalex","Bellaquita - Remix",304733
"2022-12-23 02:28","Rodrigo Amarante","Tuyo (Narcos Theme) [Extended Version] - A Netflix Original Series Soundtrack",151565
"2022-12-23 02:32","Bad Bunny","Vete",192024
"2022-12-23 02:36","JAY-Z","No Church In The Wild",272506
"2022-12-23 02:40","Dalex","Hola - Remix",249520
"2022-12-23 02:44","Nicky Jam","Whine Up",215459
"2022-12-23 02:47","Rauw Alejandro","Fantasias",199711
"2022-12-23 02:52","Tainy","Adicto (with Anuel AA & Ozuna)",270740
"2022-12-23 02:58","Farruko","Delincuente",396120
"2022-12-23 03:01","Bizarrap","Kiddo Toto: Bzrp Music Sessions, Vol. 11",143376
"2022-12-23 03:03","Cazzu","Mucha Data",154065
"2022-12-23 03:08","Cazzu","La Clase",267171
"2022-12-23 03:13","Maná","Labios Compartidos",317626
"2022-12-23 03:18","Maná","Ángel De Amor",295573
"2022-12-23 03:23","Maná","Manda Una Señal",281880
"2022-12-23 03:27","Los del Fuego","Y Sin Embargo",243722
"2022-12-23 03:31","Raly Barrionuevo","Mariana",226080
"2022-12-23 03:36","Felp 22","TRAPPERZ A Mafia Da Sicilia (feat. MC Davo & Fuego)",302250
"2022-12-23 03:38","Lil Nas X","Old Town Road - Remix",157066
"2022-12-23 03:44","Bersuit Vergarabat","La Calavera",342733
"2022-12-23 03:46","Raly Barrionuevo","Luna de Tartagal",109400
"2022-12-23 03:50","Paulo Londra","Tal Vez",264483
"2022-12-23 03:55","Sech","Que Mas Pues - Remix",305962
"2022-12-23 03:59","Cazzu","Maldade$",195015
"2022-12-23 04:03","Yanet Mayoral","Canción de las Simples Cosas",238091
"2022-12-23 04:05","Silvio Rodríguez","Óleo de Mujer Con Sombrero",144632
"2022-12-23 04:09","Silvio Rodríguez","Ojalá",212481
"2022-12-23 04:11","Carlos Gardel","Por Una Cabeza",153120
"2022-12-23 04:14","Roberto Goyeneche","Cambalache (with Orquesta Tipica Porteña)",168080
"2022-12-23 04:18","Roberto Goyeneche","Garganta Con Arena",214923
"2022-12-23 04:21","Facundo Cabral","Naranjo En Flor",188266
"2022-12-23 04:24","Manuel Turizo","Esclavo de Tus Besos",219302
"2022-12-23 04:28","Becky G","Bubalu",228493
"2022-12-23 04:32","Wisin & Yandel","Aullando",226200
"2022-12-23 04:39","Nicky Jam","Te Robaré",201818
"2022-12-23 04:44","DJ Luian","Verte Ir",267500
"2022-12-23 04:49","Tru La La","Me Moría por Ella / Te Voy a Amar",322813
"2022-12-23 04:56","Tru La La","Mi Soledad y Yo / Volver a Amar",430760
"2022-12-23 04:59","La Renga","Panic Show",2003
"2022-12-23 04:59","La Renga","Balada Del Diablo y La Muerte",10675
"2022-12-23 04:59","Tru La La","Mi Todo Yo / Aprende a Ser Fiel - En Vivo",127753
"2022-12-23 05:03","Anuel AA","Secreto",258800
"2022-12-23 05:07","Amenazzy","Baby",235973
"2022-12-23 05:11","6ix9ine","BEBE",217822
"2022-12-23 05:14","Anuel AA","Amanece",190004
"2022-12-23 05:17","De La Ghetto","Todo El Amor (feat. Maluma & Wisin)",213898
"2022-12-23 05:21","KAROL G","Culpables",226626
"2022-12-23 05:25","DRAM","Broccoli (feat. Lil Yachty)",225205
"2022-12-23 05:29","Reik","Amigos Con Derechos",227480
"2022-12-23 05:33","Paulo Londra","Adan y Eva",258638
"2022-12-23 05:37","Pedro Capó","Calma - Remix",238200
"2022-12-23 05:40","Kansas","Dust in the Wind",206266
"2022-12-23 05:44","Piso 21","Puntos Suspensivos",186315
"2022-12-23 05:48","Sabroso","Si Esta Casa Hablara",235280
"2022-12-23 05:51","Ulises Bueno","Intento",233560
"2022-12-23 05:54","MC Kevinho","Olha A Explosão",162053
"2022-12-23 05:57","Rombai","Me Voy",160350
"2022-12-23 06:00","Canto 4","Sombra Herida",201560
"2022-12-23 06:03","Luis Fonsi","Imposible",163880
"2022-12-23 06:07","Eminem","Venom - Music From The Motion Picture",269573
"2022-12-23 06:10","Ozuna","Vaina Loca",176133
"2022-12-23 06:13","Nacho","Casualidad",184680
"2022-12-23 06:17","Leslie Grace","Duro y Suave",207720
"2022-12-23 06:21","Zion & Lennox","La player (Bandolera)",249608
"2022-12-23 06:25","J Balvin","No Es Justo",250840
"2022-12-23 06:29","Ozuna","Unica",218386
"2022-12-23 06:33","Sebastián Marman","Piedra y Camino",230487
"2022-12-23 06:37","Cardi B","I Like It",253390
"2022-12-23 06:40","La Fiesta","Amor de Madrugada",192453
"2022-12-23 06:43","Nicky Jam","X",172854
"2022-12-23 06:47","Reik","Me Niego (feat. Ozuna & Wisin)",221653
"2022-12-23 06:51","Alex Sensation","Que Va",238160
"2022-12-23 06:54","Pharrell Williams","Freedom",162466
"2022-12-23 06:57","Leo Mattioli y Trinidad","Enganchados 2 (Contigo me gusta / No me acostumbro)",200386
"2022-12-23 07:01","Luis Fonsi","Despacito",229360
"2022-12-23 07:04","Zion & Lennox","Otra vez (feat. J Balvin)",209453
"2022-12-23 07:08","Farruko","Chillax (feat. Ky-Mani Marley)",197840
"2022-12-23 07:10","Rei","Tu Turrito",164701
"2022-12-23 07:13","La Contra","No Me Enseñaste",182206
"2022-12-23 07:17","La K'onga","Dueles",226137
"2022-12-23 07:20","Roman El Original","No Se Va",201804
"2022-12-23 07:25","La Rhumba","Pobre Corazón",247353
"2022-12-23 07:28","Chebere","Me Parece Que",222906
"2022-12-23 07:31","Dale Q' Va","Te Esperé",168344
"2022-12-23 07:35","Tru La La","Más",1863
"2022-12-23 07:35","La K'onga","Universo Paralelo",217072
"2022-12-23 07:35","Daniel Agostini","Amame",12485
"2022-12-23 07:38","La Contra","En La Orilla de Mi Cama",190772
"2022-12-23 07:42","Los Cadiz","Te Voy a Amar",200071
"2022-12-23 07:44","La 2001","Amor de Su Cama",150002
"2022-12-25 00:11","Farruko","Pepas",287120
"2022-12-25 00:11","La Joaqui","Butakera",6502
"2022-12-25 00:11","Chris Jedi","La Llevo Al Cielo (Ft. Ñengo Flow)",2711
"2022-12-25 00:12","Rei","Tu Turrito",46552
"2022-12-25 00:14","ROSALÍA","DESPECHÁ",142438
"2022-12-27 03:03","La K'onga","Perfecta",207450
"2022-12-27 03:07","La K'onga","Universo Paralelo",217072
"2022-12-27 03:10","Moon Walker","Devil",221921
"2022-12-27 03:14","Farruko","Lejos de Aquí",221735
"2022-12-27 03:17","Ozuna","Devuelveme",188906
"2022-12-27 03:20","Maria Becerra","OJALÁ",160482
"2022-12-27 03:23","ROSALÍA","CANDY - Remix",204654
"2022-12-27 03:28","Chris Jedi","La Llevo Al Cielo (Ft. Ñengo Flow)",254920
"2022-12-27 03:33","Boza","Ella - Remix",330477
"2022-12-27 03:39","Polimá Westcoast","ULTRA SOLO REMIX",322347
"2022-12-27 03:42","Anuel AA","Hipócrita",192000
"2022-12-27 03:46","Thalia","No, No, No",249760
"2022-12-27 03:49","Manuel Turizo","La Bachata",162637
"2022-12-27 03:53","Anuel AA","Malo",255363
"2022-12-27 03:56","Feid","Si Te La Encuentras Por Ahí",191573
"2022-12-27 03:59","La Contra","No Me Enseñaste",182206
"2022-12-27 04:03","Zion & Lennox","Tuyo y mío",212066
"2022-12-27 04:07","Zion & Lennox","Qué bien se siente (feat. Farruko)",283720
"2022-12-27 04:11","Banda XXI","Mi Primavera",224320
"2022-12-27 04:15","La K'onga","Dueles",226137
"2022-12-27 04:18","Dale Q' Va","Tú",192853
"2022-12-27 04:22","Tru La La","Más",244900
"2022-12-27 04:25","Dale Q' Va","Te Esperé",168344
"2022-12-27 04:29","La K'onga","Te Mentiría",218431
"2022-12-27 04:33","Ulises Bueno","Eras Tu",228239
"2022-12-27 04:36","La K'onga","Me Vas A Ver",189709
"2022-12-27 04:39","La K'onga","Si Me Dices Que Si",196853
"2022-12-27 04:43","Farruko","Obsesionado",211813
"2022-12-27 04:47","Plan B","Donde Los Consigo? (feat. Yaileem Y Clandestino)",263920
"2022-12-27 04:51","Zion & Lennox","Embriágame",219066
"2022-12-27 04:54","Tony Dize","Deseos (feat. Nicky Jam)",222560
"2022-12-27 04:58","Tony Dize","Si No Te Tengo (feat. Farruko)",251573
"2022-12-27 05:02","MYA","Te Olvidaré",185426
"2022-12-27 05:07","Dalex","Bellaquita - Remix",304733
"2022-12-27 05:09","Rodrigo Amarante","Tuyo (Narcos Theme) [Extended Version] - A Netflix Original Series Soundtrack",151565
"2022-12-27 05:12","Bad Bunny","Vete",192024
"2022-12-27 05:17","JAY-Z","No Church In The Wild",272506
"2022-12-27 05:21","Dalex","Hola - Remix",249520
"2022-12-27 05:25","Nicky Jam","Whine Up",215459
"2022-12-27 05:28","Rauw Alejandro","Fantasias",199711
"2022-12-27 05:29","Tainy","Adicto (with Anuel AA & Ozuna)",30003
"2022-12-27 12:11","Nuestro Día","Nuestro Día se termina ",552437
"2022-12-27 12:19","Nuestro Día","Nuestra agenda del viernes 23 de diciembre",420306
"2022-12-27 12:52","Nuestro Día","Nuestra agenda del viernes 23 de diciembre",1265198
"2022-12-27 12:53","Nuestro Día","Nuestro Día se termina ",14718
"2022-12-27 12:54","Ñengo Flow","Gato de Noche",56348
"2022-12-27 13:27","Nuestro Día","Los premios MI PAÍS-MI PAÍS 2022",2029065
"2022-12-27 13:31","Becky G","MAMIII",226088
"2022-12-27 13:35","NATTI NATASHA","La Mejor Versión de Mi - Remix",229333
"2022-12-27 13:39","Thalia","No Me Acuerdo",217653
"2022-12-27 13:42","KAROL G","BICHOTA",178946
"2022-12-27 13:45","Rocío Dúrcal","Como Tu Mujer",15730
"2022-12-27 13:45","Greeicy","No Me Hacen Falta",181973
"2022-12-27 13:46","Kany García","Agüita e Coco",32088
"2022-12-27 14:15","Nuestro Día","Flor dice que podes tener un hermano y no lo sabes",940852
"2022-12-27 14:15","Nuestro Día","Los premios MI PAÍS-MI PAÍS 2022",4320
"2022-12-27 14:46","Nuestro Día","Cinco minutos al futuro: The end",1785208
"2022-12-27 14:47","Nuestro Día","Flor dice que podes tener un hermano y no lo sabes",74266
"2022-12-27 15:16","Nuestro Día","Instrucciones para sobrevivir a las fiestas, por La Cope",1677394
"2022-12-28 11:32","La K'onga","Latidos",181538
"2022-12-28 11:35","La Contra","No Me Enseñaste",182206
"2022-12-28 11:38","La K'onga","Dueles",226137
"2022-12-28 11:39","La Rhumba","Pobre Corazón",14853
"2022-12-28 12:27","La Cruda","AMIA - Ana María Blugerman",2875668
"2022-12-28 13:18","La Cruda","Bombero - Pablo Giardina",2937840
"2022-12-28 13:28","Nuestro Día","El talento de Eddie",600084
"2022-12-28 13:34","Nuestro Día","Instrucciones para sobrevivir a las fiestas, por La Cope",374516
"2022-12-28 13:39","Leo Mattioli","Sin Ti No Hay Paraiso",251518
"2022-12-28 13:42","Los del Fuego","Un Dia Sin Ti",199810
"2022-12-28 13:46","Leo Mattioli y Trinidad","Enganchados 1 (No la estoy pasando bien / El no es mejor que yo / No puedo con otra)",238133
"2022-12-28 13:47","Abel Pintos","Camina (Suave y Elegante)",53564
"2022-12-28 13:48","Grupo Trinidad","Amor De Pocas Horas",77282
"2022-12-28 13:52","Los Cadiz","Antes",213864
"2022-12-28 13:56","Sergio Torres","Me Dediqué a Perderte",275853
"2022-12-28 13:58","Leo Mattioli","Quiero Saber Dónde Están",74813
"2022-12-28 14:01","Los del Fuego","Entre el Cielo Vos y Yo",197616
"2022-12-28 14:04","YAMI y Su Sabor Colombiano","Te felicito",203493
"2022-12-28 14:07","Los Leales","Un Velero Llamado Libertad",171232
"2022-12-28 14:10","Grupo Trinidad","Conmigo Te Gustó",193080
"2022-12-28 14:14","La contrà","Entre tú y mil mares",227857
"2022-12-28 14:17","Sergio Torres","Piropo",188839
"2022-12-28 14:19","Leo Mattioli","Con El No Soportás",86133
"2022-12-28 14:22","Los del Fuego","Jurabas Tu",189152
"2022-12-28 14:25","Leo Mattioli y Trinidad","Enganchados 2 (Contigo me gusta / No me acostumbro)",200386
"2022-12-28 14:29","Mario Pereyra y Su Banda","Nada",186435
"2022-12-28 14:32","Grupo Trinidad","Pechos Calientes",182040
"2022-12-28 14:35","Sergio Torres","Mi Celosa Hermosa",9654
"2022-12-28 14:35","Los Cadiz","Te Voy a Amar",200071
"2022-12-28 14:37","Leo Mattioli","Mátame",95080
"2022-12-28 14:41","Los del Fuego","Y Sin Embargo",243722
"2022-12-28 14:44","La Contra","Adicto a Tu Piel",199399
"2022-12-28 14:47","Beso Negro","Ayudame a Olvidarla",182000
"2022-12-28 14:49","Trinidad","La Piel Bien Caliente",116040
"2022-12-28 15:33","Trinidad","La Piel Bien Caliente",2196
"2022-12-28 15:40","Grupo Trinidad","Pechos Calientes / Mojada por Dentro / El No Va a Venir / Voy a Morir Dentro Tuyo",457826
"2022-12-28 15:44","Los Cadiz","Tu Sombra en Mi",235546
"2022-12-28 15:46","Leo Mattioli","Los Secretos De Mi Almohada",92053
"2022-12-28 15:49","Los del Fuego","Donde Estas Corazón",176587
"2022-12-28 15:53","La Contra","Otro Día Más Sin Verte",245877
"2022-12-28 15:56","La contrà","Eres",177533
"2022-12-28 15:57","Sergio Torres","Ahora Lloras",65592
"2022-12-28 15:58","Grupo Alegria de Santa Fe","Ámame una Vez Más",35467
"2022-12-28 16:00","Los Cadiz","Dudas",93516
"2022-12-28 16:01","Leo Mattioli","Quiero Yo Saber",72786
"2022-12-28 16:05","Los del Fuego","Labios Compartidos",230191
"2022-12-28 16:08","La Contra","En La Orilla de Mi Cama",190772
"2022-12-28 16:11","Grupo Trinidad","Se Cansó de Esperar",193266
"2022-12-28 16:14","Sergio Torres","La Va a Pagar",199235
"2022-12-28 16:16","Grupo Cali","Amor De Chat",103845
"2022-12-29 11:46","Jorge Celedón","El Amor Es Así",287933
"2022-12-29 11:47","Shakira","Antologia",26807
"2022-12-29 11:47","Thalia","No Me Acuerdo",68701
"2022-12-29 11:51","Shakira","Estoy Aquí",232466
"2022-12-29 11:52","Shakira","Donde Estas Corazon",39512
"2022-12-29 11:55","Shakira","Pies Descalzos, Sueños Blancos",205800
"2022-12-29 12:00","Shakira","Ciega, Sordomuda",267826
"2022-12-29 12:04","Shakira","Si Te Vas",210266
"2022-12-29 12:07","Shakira","Moscas en la Casa",211906
"2022-12-29 12:11","Shakira","No Creo",232200
"2022-12-29 12:14","Shakira","Inevitable",192866
"2022-12-29 12:18","Shakira","Tú",214133
"2022-12-29 12:23","Shakira","Octavo Día",271400
"2022-12-29 12:26","Shakira","Que Vuelvas",230800
"2022-12-29 12:27","Shakira","Sombra de Ti",48266
"2022-12-29 12:30","Shakira","Dónde Están los Ladrones",193066
"2022-12-29 12:34","Shakira","Ojos Así",235733
"2022-12-29 12:42","Shakira","Que Me Quedes Tú",287333
"2022-12-29 12:46","Shakira","Suerte (Whenever, Wherever)",194106
"2022-12-29 12:49","Shakira","Te Dejo Madrid",186840
"2022-12-29 12:53","Shakira","Te Aviso, Te Anuncio (Tango)",223200
"2022-12-29 12:56","Shakira","Dia de Enero",173133
"2022-12-29 13:00","Shakira","No (feat. Gustavo Cerati)",285040
"2022-12-29 13:04","Shakira","Las de la Intuición",220666
"2022-12-29 13:08","Shakira","La Tortura (feat. Alejandro Sanz)",212893
"2022-12-29 13:13","Chayanne","Dejaría Todo",284466
"2022-12-29 13:16","Lasso","Ojos Marrones",198520
"2022-12-29 13:21","Shakira","Inevitable",193453
"2022-12-29 13:25","Juanes","Es Por Ti",250693
"2022-12-29 13:31","Franco De Vita","Tú de Qué Vas",28539
"2022-12-29 13:31","Alejandro Sanz","Corazón partío",343413
"2022-12-29 13:35","Sebastian Yatra","Traicionera",228466
"2022-12-29 13:38","Maná","Bendita Tu Luz",177406
"2022-12-30 14:40","Chayanne","Dejaría Todo",284466
"2022-12-30 14:40","Lasso","Ojos Marrones",34755
"2022-12-30 14:44","Shakira","Inevitable",193453
"2022-12-30 14:48","Juanes","Es Por Ti",250693
"2022-12-30 14:52","Alejandro Sanz","Corazón partío",264934
